,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness,geometry,index_disaster,start_date,end_date,created_at
8545,946627567250939904,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:22:54+00:00
8546,946627707281932289,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:23:27+00:00
8547,946628063462268933,-118.24368,34.05223,Politics,0.2945123936653137,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:24:52+00:00
8548,946628070668042241,-118.24368,34.05223,Donald Trump versus Science,-0.3080720522880553,denier,male,6.464341,aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:24:54+00:00
8549,946628097805205505,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:25:00+00:00
8550,946628107523448832,-118.242766,34.0536909,Global stance,-0.4790306240320205,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:25:02+00:00
8551,946628159763398658,-118.242766,34.0536909,Weather Extremes,-0.6646119522443185,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:25:15+00:00
8552,946628165287284736,-118.46878181253348,33.97996005,Weather Extremes,-0.62057765787329,believer,male,5.0487175,not aggressive,POINT (-13187884.466270655 4026111.467777716),3120,2017-12-04,2017-12-31,2017-12-29 06:25:16+00:00
8553,946628202151100416,-117.94951,34.020010000000006,Weather Extremes,-0.62057765787329,believer,female,5.554939,not aggressive,POINT (-13130079.39251613 4031489.196815911),3120,2017-12-04,2017-12-31,2017-12-29 06:25:25+00:00
8554,946628304068427776,-118.24368,34.05223,Politics,-0.497039332985878,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:25:49+00:00
8555,946628353208983553,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:26:01+00:00
8556,946628358279856129,-117.9859054,33.7578725,Ideological Positions on Global Warming,-0.4991091191768646,believer,male,5.178185,not aggressive,POINT (-13134130.909911346 3996336.3704602113),3120,2017-12-04,2017-12-31,2017-12-29 06:26:02+00:00
8557,946628372712394752,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:26:06+00:00
8558,946628490618552320,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,undefined,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:26:34+00:00
8559,946628577285439489,-118.24368,34.05223,Importance of Human Intervantion,-0.5042368124008179,denier,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:26:54+00:00
8560,946629249124876288,-118.24368,34.05223,Politics,0.2945123936653137,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:29:35+00:00
8561,946629335888228353,-118.2024154,33.924831,Weather Extremes,-0.62057765787329,believer,female,5.0487175,not aggressive,POINT (-13158232.692862999 4018713.1263559945),3120,2017-12-04,2017-12-31,2017-12-29 06:29:55+00:00
8562,946629479421575173,-118.242766,34.0536909,Weather Extremes,0.5637948481491634,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:30:30+00:00
8563,946629524791296000,-117.9454867,33.931606599999995,Politics,0.2945123936653137,believer,male,5.178185,not aggressive,POINT (-13129631.520808822 4019622.1564441705),3120,2017-12-04,2017-12-31,2017-12-29 06:30:40+00:00
8564,946629531904876544,-118.24368,34.05223,Donald Trump versus Science,0.7403570103406906,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:30:42+00:00
8565,946629568852500480,-118.24368,34.05223,Politics,-0.0631379715204238,believer,female,6.464341,aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:30:51+00:00
8566,946629787031707648,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:31:43+00:00
8567,946629858368425986,-118.35313,33.96168,Weather Extremes,-0.62057765787329,believer,female,5.0487175,not aggressive,POINT (-13175010.16539011 4023657.7462441437),3120,2017-12-04,2017-12-31,2017-12-29 06:32:00+00:00
8568,946629910835220480,-118.242766,34.0536909,Ideological Positions on Global Warming,-0.4991091191768646,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:32:12+00:00
8569,946630029747859456,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:32:41+00:00
8570,946630069216100352,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:32:50+00:00
8571,946630117882826752,-118.242766,34.0536909,Weather Extremes,-0.6098199287017186,neutral,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:33:02+00:00
8572,946630159481782273,-118.24368,34.05223,Weather Extremes,-0.6427797599077225,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:33:12+00:00
8573,946630170831499264,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:33:14+00:00
8574,946630193736593413,-118.24368,34.05223,Weather Extremes,-0.5191379184961318,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:33:20+00:00
8575,946630207296847877,-118.353132,33.9562003,Weather Extremes,-0.62057765787329,believer,female,5.0487175,not aggressive,POINT (-13175010.388029093 4022922.3117147996),3120,2017-12-04,2017-12-31,2017-12-29 06:33:23+00:00
8576,946630246165393409,-118.18923,33.766960000000005,Politics,0.2945123936653137,believer,undefined,5.0487175,not aggressive,POINT (-13156764.90084909 3997553.2067508246),3120,2017-12-04,2017-12-31,2017-12-29 06:33:32+00:00
8577,946630536981659648,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:34:42+00:00
8578,946630720751001600,-118.24368,34.05223,Global stance,-0.1902741199016571,neutral,female,6.464341,aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:35:26+00:00
8579,946630737226108928,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:35:29+00:00
8580,946630774463201281,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:35:38+00:00
8581,946630932261408769,-118.242766,34.0536909,Donald Trump versus Science,0.7403570103406906,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:36:16+00:00
8582,946631038251311104,-118.191604,33.7690164,Ideological Positions on Global Warming,-0.4991091191768646,believer,female,5.0487175,not aggressive,POINT (-13157029.173320236 3997828.581148693),3120,2017-12-04,2017-12-31,2017-12-29 06:36:41+00:00
8583,946631133373939714,-118.24368,34.05223,Global stance,-0.1902741199016571,neutral,female,6.464341,aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:37:04+00:00
8584,946631168048357376,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:37:12+00:00
8585,946631233332641794,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:37:28+00:00
8586,946631241775714304,-118.191604,33.7690164,Weather Extremes,-0.62057765787329,believer,female,5.0487175,not aggressive,POINT (-13157029.173320236 3997828.581148693),3120,2017-12-04,2017-12-31,2017-12-29 06:37:30+00:00
8587,946631346998390784,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:37:55+00:00
8588,946631370520121344,-118.242766,34.0536909,Donald Trump versus Science,-0.3420545107682545,believer,female,6.464341,aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:38:00+00:00
8589,946631590293135361,-118.24368,34.05223,Donald Trump versus Science,0.7403570103406906,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:38:53+00:00
8590,946631713521745921,-118.00673,33.75918,Weather Extremes,-0.2568930312871933,believer,male,5.0487175,not aggressive,POINT (-13136449.093779322 3996511.4396479824),3120,2017-12-04,2017-12-31,2017-12-29 06:39:22+00:00
8591,946632046469713920,-117.911732,33.8347516,Weather Extremes,-0.62057765787329,believer,female,5.178185,not aggressive,POINT (-13125873.96479294 4006634.727484595),3120,2017-12-04,2017-12-31,2017-12-29 06:40:42+00:00
8592,946632235280605184,-118.32674000000002,34.09834,Politics,-0.6156060857057571,believer,female,6.464341,not aggressive,POINT (-13172072.444028078 4042014.341369179),3120,2017-12-04,2017-12-31,2017-12-29 06:41:27+00:00
8593,946632388599201792,-117.911732,33.8347516,Weather Extremes,-0.62057765787329,believer,female,5.178185,not aggressive,POINT (-13125873.96479294 4006634.727484595),3120,2017-12-04,2017-12-31,2017-12-29 06:42:03+00:00
8594,946632529099894785,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:42:37+00:00
8595,946632885435375616,-118.242766,34.0536909,Politics,0.2945123936653137,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:44:02+00:00
8596,946632955195146240,-118.353132,33.9562003,Weather Extremes,-0.62057765787329,believer,male,5.0487175,not aggressive,POINT (-13175010.388029093 4022922.3117147996),3120,2017-12-04,2017-12-31,2017-12-29 06:44:18+00:00
8597,946632962707279878,-118.14452,34.147780000000004,Donald Trump versus Science,0.7403570103406906,believer,female,6.464341,not aggressive,POINT (-13151787.806415724 4048662.572528571),3120,2017-12-04,2017-12-31,2017-12-29 06:44:20+00:00
8598,946633147646558210,-118.24368,34.05223,Ideological Positions on Global Warming,-0.4991091191768646,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:45:04+00:00
8599,946633204282228737,-118.14452,34.147780000000004,Global stance,-0.2440887578487396,believer,male,6.464341,not aggressive,POINT (-13151787.806415724 4048662.572528571),3120,2017-12-04,2017-12-31,2017-12-29 06:45:18+00:00
8600,946633246774738944,-118.242766,34.0536909,Donald Trump versus Science,0.7403570103406906,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:45:28+00:00
8601,946633264852291584,-118.14452,34.147780000000004,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13151787.806415724 4048662.572528571),3120,2017-12-04,2017-12-31,2017-12-29 06:45:32+00:00
8602,946633454455853056,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:46:17+00:00
8603,946633477067173888,-118.191604,33.7690164,Weather Extremes,-0.62057765787329,believer,undefined,5.0487175,not aggressive,POINT (-13157029.173320236 3997828.581148693),3120,2017-12-04,2017-12-31,2017-12-29 06:46:23+00:00
8604,946633606415319045,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:46:54+00:00
8605,946633619715407872,-118.24368,34.05223,Weather Extremes,-0.3812315613031387,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:46:57+00:00
8606,946633797109407744,-118.242766,34.0536909,Donald Trump versus Science,0.7403570103406906,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:47:39+00:00
8607,946633821029404672,-118.242766,34.0536909,Weather Extremes,0.0128652186870574,believer,male,6.464341,aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:47:45+00:00
8608,946633990915571712,-118.01201,33.91724,Weather Extremes,-0.62057765787329,believer,male,5.0487175,not aggressive,POINT (-13137036.860690707 4017694.7862021555),3120,2017-12-04,2017-12-31,2017-12-29 06:48:25+00:00
8609,946634079448973312,-118.242766,34.0536909,Donald Trump versus Science,-0.5439361830234528,denier,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:48:46+00:00
8610,946634274337255424,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:49:33+00:00
8611,946634738990583810,-118.242766,34.0536909,Global stance,0.6156884301900863,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:51:24+00:00
8612,946635013948354561,-118.24368,34.05223,Ideological Positions on Global Warming,-0.4991091191768646,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:52:29+00:00
8613,946635089210875904,-118.191604,33.7690164,Weather Extremes,-0.62057765787329,believer,male,5.0487175,not aggressive,POINT (-13157029.173320236 3997828.581148693),3120,2017-12-04,2017-12-31,2017-12-29 06:52:47+00:00
8614,946635167996592128,-118.24368,34.05223,Weather Extremes,-0.6530467646121979,believer,female,6.464341,aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:53:06+00:00
8615,946635177819697152,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:53:08+00:00
8616,946635401782898688,-118.39591,33.86428,Ideological Positions on Global Warming,-0.4991091191768646,believer,female,5.0487175,not aggressive,POINT (-13179772.413206246 4010592.6721700314),3120,2017-12-04,2017-12-31,2017-12-29 06:54:02+00:00
8617,946635524248190976,-118.242766,34.0536909,Ideological Positions on Global Warming,-0.4991091191768646,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:54:31+00:00
8618,946635542766141441,-118.242766,34.0536909,Importance of Human Intervantion,0.3834589551448822,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:54:35+00:00
8619,946635749792743425,-118.6440973,34.144664299999995,Weather Extremes,0.4444088117837905,believer,male,6.464341,not aggressive,POINT (-13207400.497063605 4048243.4873710363),3120,2017-12-04,2017-12-31,2017-12-29 06:55:25+00:00
8620,946635845464866816,-118.242766,34.0536909,Weather Extremes,-0.2089100381294886,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:55:47+00:00
8621,946636365172637696,-118.24368,34.05223,Ideological Positions on Global Warming,-0.2475033336639405,denier,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:57:51+00:00
8622,946636381392052224,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:57:55+00:00
8623,946636548828815361,-118.24368,34.05223,Global stance,0.456653473496437,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:58:35+00:00
8624,946636577815650304,-118.242766,34.0536909,Global stance,0.4558989084959031,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:58:42+00:00
8625,946636699190177793,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 06:59:11+00:00
8626,946636805587156993,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 06:59:36+00:00
8627,946636825640103936,-117.9892335,33.68017895,Weather Extremes,-0.3569884132385253,denier,female,5.178185,not aggressive,POINT (-13134501.392308654 3985938.292379341),3120,2017-12-04,2017-12-31,2017-12-29 06:59:41+00:00
8628,946637018045353984,-118.242766,34.0536909,Global stance,0.3799073249101639,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:00:27+00:00
8629,946637036491911168,-118.29003213272208,34.10821395,Weather Extremes,-0.6809058557271958,believer,male,6.464341,aggressive,POINT (-13167986.142934589 4043341.7877029567),3120,2017-12-04,2017-12-31,2017-12-29 07:00:31+00:00
8630,946637040761761793,-118.24368,34.05223,Weather Extremes,-0.6499303804397583,neutral,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:00:32+00:00
8631,946637071694807041,-118.24368,34.05223,Donald Trump versus Science,-0.5439361830234528,denier,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:00:40+00:00
8632,946637166376914945,-118.12285,34.06251,Weather Extremes,-0.7825274190266926,believer,male,6.464341,not aggressive,POINT (-13149375.513050236 4037198.68344158),3120,2017-12-04,2017-12-31,2017-12-29 07:01:02+00:00
8633,946637206973591552,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:01:12+00:00
8634,946637210178134016,-118.24368,34.05223,Ideological Positions on Global Warming,-0.4991091191768646,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:01:13+00:00
8635,946637296266178560,-118.24368,34.05223,Donald Trump versus Science,-0.6414317534923553,believer,female,6.464341,aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:01:33+00:00
8636,946637343477219329,-118.242766,34.0536909,Global stance,-0.1902741199016571,neutral,female,6.464341,aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:01:45+00:00
8637,946637479821549568,-118.02757,34.06862,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13138768.99196745 4038019.7414385006),3120,2017-12-04,2017-12-31,2017-12-29 07:02:17+00:00
8638,946637667046797312,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:03:02+00:00
8639,946637895879704576,-118.242766,34.0536909,Weather Extremes,0.0509833972056706,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:03:56+00:00
8640,946638052373360645,-118.24368,34.05223,Importance of Human Intervantion,-0.6668027422428131,believer,female,6.464341,aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:04:34+00:00
8641,946638261631488000,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:05:23+00:00
8642,946638661730426881,-118.1478291,34.113306200000004,Donald Trump versus Science,0.7403570103406906,believer,male,6.464341,not aggressive,POINT (-13152156.173742708 4044026.446476614),3120,2017-12-04,2017-12-31,2017-12-29 07:06:59+00:00
8643,946639034687766528,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:08:28+00:00
8644,946639280373248005,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:09:26+00:00
8645,946639625191268352,-118.24368,34.05223,Weather Extremes,-0.3876697574615478,denier,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:10:49+00:00
8646,946639663971803136,-118.6440973,34.144664299999995,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13207400.497063605 4048243.4873710363),3120,2017-12-04,2017-12-31,2017-12-29 07:10:58+00:00
8647,946639748746973184,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:11:18+00:00
8648,946639964678144002,-118.24368,34.05223,Weather Extremes,0.0509833972056706,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:12:09+00:00
8649,946640005862121472,-118.242766,34.0536909,Ideological Positions on Global Warming,-0.4991091191768646,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:12:19+00:00
8650,946640244425703424,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:13:16+00:00
8651,946640474541998080,-118.0401497,34.136207500000005,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13140169.357765784 4047106.0618645456),3120,2017-12-04,2017-12-31,2017-12-29 07:14:11+00:00
8652,946640933189181440,-118.24368,34.05223,Donald Trump versus Science,-0.5439361830234528,denier,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:16:00+00:00
8653,946640965325930497,-118.242766,34.0536909,Weather Extremes,-0.4213426892518997,neutral,female,6.464341,aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:16:08+00:00
8654,946640974901415936,-118.242766,34.0536909,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:16:10+00:00
8655,946640992441995265,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:16:14+00:00
8656,946641018249732097,-118.40036,34.073620000000005,Politics,-0.1011985027869542,believer,male,6.464341,not aggressive,POINT (-13180267.784940278 4038691.682379847),3120,2017-12-04,2017-12-31,2017-12-29 07:16:21+00:00
8657,946641124323500032,-118.26087350000002,34.074,Global stance,-0.002997475862503,denier,female,6.464341,not aggressive,POINT (-13164740.218787743 4038742.7515129917),3120,2017-12-04,2017-12-31,2017-12-29 07:16:46+00:00
8658,946641146427539456,-118.50119,34.15917,Seriousness of Gas Emissions,-0.3486949191852049,believer,female,6.464341,not aggressive,POINT (-13191492.129196962 4050194.7450248594),3120,2017-12-04,2017-12-31,2017-12-29 07:16:51+00:00
8659,946641286152388610,-118.3692894,34.0923014,Donald Trump versus Science,-0.712598679471016,denier,female,6.464341,not aggressive,POINT (-13176809.021569634 4041202.5928958324),3120,2017-12-04,2017-12-31,2017-12-29 07:17:25+00:00
8660,946641374664826880,-118.3692894,34.0923014,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13176809.021569634 4041202.5928958324),3120,2017-12-04,2017-12-31,2017-12-29 07:17:46+00:00
8661,946641390724816896,-118.242766,34.0536909,Donald Trump versus Science,0.7403570103406906,believer,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:17:49+00:00
8662,946641464901160960,-118.24368,34.05223,Politics,-0.5173826336860657,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:18:07+00:00
8663,946641868980236289,-118.18923,33.766960000000005,Weather Extremes,-0.7549850117524465,believer,male,5.0487175,aggressive,POINT (-13156764.90084909 3997553.2067508246),3120,2017-12-04,2017-12-31,2017-12-29 07:19:43+00:00
8664,946641957178056705,-118.242766,34.0536909,Donald Trump versus Science,-0.3666286110877991,denier,male,6.464341,not aggressive,POINT (-13162724.501108201 4036013.682651603),3120,2017-12-04,2017-12-31,2017-12-29 07:20:05+00:00
8665,946642058751639552,-118.3963062,34.0696501,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13179816.5179885 4038158.1714677904),3120,2017-12-04,2017-12-31,2017-12-29 07:20:29+00:00
8666,946642242147516416,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,undefined,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:21:12+00:00
8667,946642319821828096,-118.03284,33.97918,Donald Trump versus Science,-0.6414317534923553,believer,female,5.0487175,aggressive,POINT (-13139355.645683931 4026006.7512997147),3120,2017-12-04,2017-12-31,2017-12-29 07:21:31+00:00
8668,946642502806732800,-118.24368,34.05223,Weather Extremes,-0.62057765787329,believer,male,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:22:15+00:00
8669,946642527880404992,-118.24368,34.05223,Ideological Positions on Global Warming,-0.4991091191768646,believer,female,6.464341,not aggressive,POINT (-13162826.247122785 4035817.3970122756),3120,2017-12-04,2017-12-31,2017-12-29 07:22:21+00:00
